loan_id,predicted_approval,default_probability,loan_amount,expected_loss_dollars,expected_loss_pct,risk_premium_basis_points,suggested_interest_rate,annual_interest_revenue,net_profit,risk_tier,approval_tier
41,1,0.8268645928529977,11741,2427.0542961717615,0.20671614821324943,2067.1614821324943,0.25671614821324945,3014.1042961717617,587.0500000000002,High-Risk,High-Risk
42,1,0.7048287677034559,28146,4959.527623945368,0.17620719192586398,1762.0719192586398,0.22620719192586397,6366.827623945367,1407.2999999999993,Subprime,High-Risk
43,0,0.18178613195893237,154241,7009.718694869422,0.04544653298973309,454.46532989733095,0.0954465329897331,14721.768694869423,7712.050000000001,Prime,Near-Prime
44,0,0.40555884690191996,25028,2537.581705065313,0.10138971172547999,1013.8971172547999,0.15138971172548,3788.9817050653132,1251.4,Near-Prime,Subprime
45,0,0.27710057055561155,121556,8420.80923861448,0.06927514263890289,692.7514263890289,0.11927514263890289,14498.60923861448,6077.799999999999,Prime,Near-Prime
46,0,0.27537785464285375,17462,1202.162024443378,0.06884446366071344,688.4446366071344,0.11884446366071344,2075.262024443378,873.0999999999999,Prime,Near-Prime
47,0,0.37947196328580085,158346,15021.966874613356,0.09486799082145021,948.6799082145021,0.14486799082145022,22939.266874613357,7917.300000000001,Near-Prime,Subprime
48,0,0.16604837479778667,220089,9136.355190217517,0.04151209369944667,415.12093699446666,0.09151209369944667,20140.805190217518,11004.45,Prime,Near-Prime
49,0,0.22438936353488909,19563,1097.4322797082589,0.05609734088372227,560.9734088372227,0.10609734088372227,2075.5822797082587,978.1499999999999,Prime,Near-Prime
50,1,0.6711927668635377,31799,5335.814698373409,0.16779819171588442,1677.9819171588442,0.21779819171588444,6925.764698373409,1589.9500000000007,Subprime,High-Risk
51,1,0.7904672136575059,29075,5745.708559272996,0.19761680341437649,1976.1680341437648,0.24761680341437647,7199.458559272996,1453.75,Subprime,High-Risk
52,1,0.6131502523691238,37175,5698.465157955544,0.15328756309228095,1532.8756309228095,0.20328756309228097,7557.215157955545,1858.750000000001,Near-Prime,High-Risk
53,1,0.8807601999152852,11845,2608.1511419991384,0.2201900499788213,2201.900499788213,0.2701900499788213,3200.401141999138,592.2499999999995,High-Risk,High-Risk
54,1,0.6658520445253822,27457,4570.574896633355,0.16646301113134554,1664.6301113134555,0.21646301113134553,5943.424896633354,1372.8499999999995,Near-Prime,High-Risk
55,1,0.8458334862261342,42937,9079.388099522881,0.21145837155653355,2114.5837155653353,0.2614583715565335,11226.23809952288,2146.8499999999985,High-Risk,High-Risk
56,1,0.7752055865403801,28755,5572.759160242157,0.19380139663509502,1938.01396635095,0.24380139663509504,7010.509160242158,1437.750000000001,Subprime,High-Risk
57,1,0.812819365246493,23729,4821.847679483508,0.20320484131162325,2032.0484131162325,0.25320484131162324,6008.297679483508,1186.4499999999998,High-Risk,High-Risk
58,1,0.6217947519635426,40426,6284.168660719543,0.15544868799088565,1554.4868799088565,0.20544868799088567,8305.468660719544,2021.3000000000002,Near-Prime,High-Risk
59,1,0.569544731059141,22317,3177.6324407617126,0.14238618276478526,1423.8618276478526,0.19238618276478525,4293.4824407617125,1115.85,Near-Prime,High-Risk
60,1,0.6725118937512184,28730,4830.316676868127,0.1681279734378046,1681.2797343780462,0.2181279734378046,6266.816676868126,1436.499999999999,Subprime,High-Risk
61,1,0.9121880199170493,31040,7078.579034556303,0.22804700497926234,2280.4700497926233,0.2780470049792623,8630.579034556302,1551.999999999999,High-Risk,High-Risk
62,1,0.9053994000255587,12140,2747.8871790775706,0.22634985000638969,2263.4985000638967,0.2763498500063897,3354.8871790775706,607.0,High-Risk,High-Risk
63,1,0.7894524668600473,18280,3607.7977735504164,0.19736311671501183,1973.6311671501182,0.24736311671501182,4521.797773550416,914.0,Subprime,High-Risk
64,0,0.16267971997539127,17773,722.8266657806572,0.04066992999384782,406.6992999384782,0.09066992999384782,1611.4766657806574,888.6500000000002,Prime,Near-Prime
65,0,0.27509561604441457,11547,794.1322696162138,0.06877390401110364,687.7390401110364,0.11877390401110365,1371.482269616214,577.3500000000001,Prime,Near-Prime
66,1,0.6149075752885459,80988,12450.03367686719,0.15372689382213647,1537.2689382213648,0.2037268938221365,16499.43367686719,4049.3999999999996,Near-Prime,High-Risk
67,0,0.20291490659236858,23205,1177.1601018689782,0.050728726648092144,507.28726648092146,0.10072872664809215,2337.4101018689785,1160.2500000000002,Prime,Near-Prime
68,1,0.8771343959745208,40061,8784.72025928382,0.2192835989936302,2192.835989936302,0.26928359899363025,10787.770259283821,2003.050000000001,High-Risk,High-Risk
69,1,0.6629988499447635,315949,52368.455910299526,0.1657497124861909,1657.4971248619088,0.2157497124861909,68165.90591029952,15797.449999999997,Near-Prime,High-Risk
70,1,0.7633106535069492,18539,3537.754051341333,0.1908276633767373,1908.276633767373,0.24082766337673728,4464.704051341332,926.9499999999994,Subprime,High-Risk
71,0,0.22589370923374286,33998,1919.9835816321975,0.056473427308435714,564.7342730843571,0.10647342730843572,3619.8835816321975,1699.9,Prime,Near-Prime
72,1,0.6795603449188926,10562,1794.379090758336,0.16989008622972315,1698.9008622972315,0.21989008622972317,2322.479090758336,528.1000000000001,Subprime,High-Risk
73,1,0.6849191603687058,12115,2074.448906966718,0.17122979009217645,1712.2979009217645,0.22122979009217647,2680.198906966718,605.75,Subprime,High-Risk
74,1,0.5191730395753896,119254,15478.365415380878,0.1297932598938474,1297.932598938474,0.17979325989384742,21441.06541538088,5962.700000000001,Near-Prime,High-Risk
75,1,0.8616869105830441,55788,12017.947341901716,0.21542172764576104,2154.2172764576103,0.26542172764576105,14807.347341901717,2789.4000000000015,High-Risk,High-Risk
76,1,0.8785501786314698,100074,21980.007644091427,0.21963754465786745,2196.3754465786747,0.2696375446578675,26983.70764409143,5003.700000000004,High-Risk,High-Risk
77,1,0.7677776191704417,60000,11516.664287556627,0.19194440479261043,1919.4440479261043,0.24194440479261042,14516.664287556625,2999.999999999998,Subprime,High-Risk
78,1,0.8055861764092825,16938,3411.254664005107,0.20139654410232063,2013.9654410232063,0.25139654410232065,4258.154664005107,846.9000000000005,High-Risk,High-Risk
79,0,0.4791370738800764,86818,10399.430620030118,0.1197842684700191,1197.842684700191,0.1697842684700191,14740.330620030118,4340.9,Near-Prime,Subprime
80,1,0.5834575633185717,115853,16898.82727078662,0.14586439082964292,1458.6439082964291,0.1958643908296429,22691.47727078662,5792.6500000000015,Near-Prime,High-Risk
81,1,0.8401094311342714,23397,4914.010090062137,0.21002735778356785,2100.2735778356787,0.2600273577835679,6083.860090062138,1169.8500000000004,High-Risk,High-Risk
82,1,0.7430318427613695,6527,1212.4422094258646,0.18575796069034237,1857.5796069034236,0.23575796069034238,1538.7922094258647,326.35000000000014,Subprime,High-Risk
83,1,0.8004518436910026,12967,2594.864764285308,0.20011296092275066,2001.1296092275065,0.25011296092275065,3243.214764285308,648.3499999999999,High-Risk,High-Risk
84,1,0.8454281561687534,21485,4541.0059838214165,0.21135703904218836,2113.5703904218835,0.2613570390421884,5615.255983821417,1074.250000000001,High-Risk,High-Risk
85,0,0.10961131571343093,14772,404.7945889297004,0.02740282892835773,274.0282892835773,0.07740282892835773,1143.3945889297004,738.5999999999999,Prime,Prime
86,1,0.8012534132426122,173605,34775.399701495924,0.20031335331065306,2003.1335331065306,0.2503133533106531,43455.649701495924,8680.25,High-Risk,High-Risk
87,1,0.5751607172660921,33486,4814.957944593089,0.14379017931652302,1437.9017931652302,0.19379017931652304,6489.2579445930905,1674.300000000001,Near-Prime,High-Risk
88,1,0.763669155210337,16152,3083.6960487393408,0.19091728880258424,1909.1728880258424,0.24091728880258423,3891.2960487393407,807.5999999999999,Subprime,High-Risk
89,1,0.6448598665793864,27123,4372.633540308175,0.1612149666448466,1612.1496664484662,0.21121496664484662,5728.783540308175,1356.1500000000005,Near-Prime,High-Risk
90,0,0.264106915398184,19856,1311.0267280365854,0.066026728849546,660.26728849546,0.116026728849546,2303.8267280365853,992.8,Prime,Near-Prime
91,1,0.7649389235454433,19538,3736.344172057718,0.19123473088636084,1912.3473088636083,0.24123473088636083,4713.244172057718,976.9000000000001,Subprime,High-Risk
92,0,0.07931166148654363,214398,4251.065399847996,0.019827915371635908,198.27915371635908,0.0698279153716359,14970.965399847995,10719.9,Prime,Prime
93,1,0.871584093545335,104272,22720.45415053979,0.21789602338633374,2178.960233863337,0.2678960233863337,27934.05415053979,5213.5999999999985,High-Risk,High-Risk
94,1,0.839894969743316,112869,23699.526334989583,0.209973742435829,2099.73742435829,0.259973742435829,29342.976334989584,5643.450000000001,High-Risk,High-Risk
95,1,0.59097938752414,16484,2435.4260559869813,0.147744846881035,1477.44846881035,0.197744846881035,3259.626055986981,824.1999999999998,Near-Prime,High-Risk
96,0,0.20617292481675867,12821,660.8357672689157,0.05154323120418967,515.4323120418967,0.10154323120418968,1301.8857672689157,641.0500000000001,Prime,Near-Prime
97,1,0.8171586575915855,17565,3588.3479551490495,0.20428966439789636,2042.8966439789635,0.25428966439789635,4466.597955149049,878.2499999999995,High-Risk,High-Risk
98,0,0.3442363436992539,23401,2013.86866972656,0.08605908592481347,860.5908592481347,0.13605908592481347,3183.91866972656,1170.05,Prime,Subprime
99,1,0.838443821898137,7219,1513.1814875706627,0.20961095547453426,2096.1095547453424,0.2596109554745342,1874.1314875706626,360.9499999999998,High-Risk,High-Risk
100,1,0.8316293179566746,8826,1834.9900900714026,0.20790732948916865,2079.0732948916866,0.25790732948916867,2276.2900900714026,441.29999999999995,High-Risk,High-Risk
101,1,0.6917426524278071,31311,5414.788547541767,0.17293566310695177,1729.3566310695178,0.2229356631069518,6980.338547541767,1565.5500000000002,Subprime,High-Risk
102,1,0.8732873798764029,7952,1736.095311194289,0.21832184496910073,2183.218449691007,0.2683218449691007,2133.695311194289,397.5999999999999,High-Risk,High-Risk
103,1,0.5773674326794997,16657,2404.3023315356068,0.14434185816987494,1443.4185816987494,0.19434185816987493,3237.1523315356067,832.8499999999999,Near-Prime,High-Risk
104,0,0.12364596556522227,7539,233.04173359905266,0.030911491391305567,309.11491391305566,0.08091149139130557,609.9917335990527,376.95000000000005,Prime,Prime
105,0,0.24970406687395855,11171,697.3610327622478,0.06242601671848964,624.2601671848963,0.11242601671848963,1255.9110327622477,558.55,Prime,Near-Prime
106,1,0.7804068675164659,10566,2061.444740544745,0.19510171687911648,1951.0171687911647,0.24510171687911647,2589.7447405447447,528.2999999999997,Subprime,High-Risk
107,1,0.8649561837995033,14235,3078.1628190964825,0.21623904594987584,2162.3904594987584,0.26623904594987585,3789.912819096483,711.7500000000005,High-Risk,High-Risk
108,0,0.26600614566844777,15277,1015.9439718442192,0.06650153641711194,665.0153641711195,0.11650153641711194,1779.7939718442192,763.85,Prime,Near-Prime
109,1,0.8188980157255776,5434,1112.4729543631972,0.2047245039313944,2047.245039313944,0.2547245039313944,1384.172954363197,271.6999999999998,High-Risk,High-Risk
110,1,0.8270964666242797,7893,1632.06810276636,0.20677411665606993,2067.741166560699,0.2567741166560699,2026.7181027663598,394.64999999999986,High-Risk,High-Risk
111,0,0.1882763614997738,9999,470.64383465905956,0.04706909037494345,470.69090374943454,0.09706909037494346,970.5938346590597,499.9500000000001,Prime,Near-Prime
112,1,0.7420406685181689,15193,2818.455969199135,0.18551016712954221,1855.1016712954222,0.2355101671295422,3578.1059691991345,759.6499999999996,Subprime,High-Risk
113,0,0.24628985430233527,138689,8539.423400834145,0.06157246357558382,615.7246357558382,0.11157246357558383,15473.873400834145,6934.450000000001,Prime,Near-Prime
114,1,0.5850901313254412,18546,2712.7703938904083,0.1462725328313603,1462.7253283136029,0.1962725328313603,3640.0703938904085,927.3000000000002,Near-Prime,High-Risk
115,1,0.6669344608159107,11903,1984.6302217729462,0.16673361520397767,1667.3361520397766,0.21673361520397766,2579.780221772946,595.1499999999996,Near-Prime,High-Risk
116,1,0.8174643633879373,222145,45398.90525120333,0.20436609084698432,2043.6609084698432,0.2543660908469843,56506.15525120333,11107.25,High-Risk,High-Risk
117,0,0.3287370854570844,26042,2140.242794868348,0.0821842713642711,821.842713642711,0.1321842713642711,3442.342794868348,1302.1,Prime,Subprime
118,1,0.5123401506166679,9035,1157.2483152053987,0.12808503765416698,1280.85037654167,0.178085037654167,1608.9983152053987,451.75,Near-Prime,High-Risk
119,1,0.7230830074623344,39271,7099.048196513334,0.1807707518655836,1807.707518655836,0.2307707518655836,9062.598196513334,1963.5500000000002,Subprime,High-Risk
120,1,0.7983410271539448,3877,773.792040568961,0.1995852567884862,1995.852567884862,0.2495852567884862,967.642040568961,193.8499999999999,Subprime,High-Risk
121,0,0.4548348821321774,14288,1624.6701989761375,0.11370872053304434,1137.0872053304433,0.16370872053304433,2339.0701989761374,714.3999999999999,Near-Prime,Subprime
122,1,0.802175938038428,19373,3885.1386119046165,0.200543984509607,2005.43984509607,0.250543984509607,4853.788611904617,968.6500000000005,High-Risk,High-Risk
123,0,0.36558283561629834,18841,1721.9865514616693,0.09139570890407459,913.9570890407458,0.1413957089040746,2664.0365514616697,942.0500000000004,Near-Prime,Subprime
124,1,0.7915025996365829,29039,5746.110997711682,0.19787564990914572,1978.7564990914573,0.24787564990914573,7198.060997711683,1451.9500000000007,Subprime,High-Risk
125,0,0.3617678691707329,124507,11260.658021710111,0.09044196729268322,904.4196729268323,0.1404419672926832,17486.00802171011,6225.3499999999985,Near-Prime,Subprime
126,0,0.188150230914878,190447,8958.161756761443,0.0470375577287195,470.37557728719503,0.0970375577287195,18480.511756761443,9522.35,Prime,Near-Prime
127,1,0.681888158219126,16991,2896.490424075292,0.1704720395547815,1704.7203955478149,0.2204720395547815,3746.040424075293,849.5500000000006,Subprime,High-Risk
128,1,0.8568841440835736,7444,1594.6613921395306,0.2142210360208934,2142.210360208934,0.2642210360208934,1966.8613921395306,372.20000000000005,High-Risk,High-Risk
129,0,0.14852573069676236,10095,374.841812845954,0.03713143267419059,371.3143267419059,0.0871314326741906,879.5918128459541,504.7500000000001,Prime,Prime
130,1,0.7338956425692583,12611,2313.789487110229,0.18347391064231458,1834.7391064231458,0.2334739106423146,2944.3394871102296,630.5500000000006,Subprime,High-Risk
131,1,0.8614152382193856,12036,2591.998451802131,0.2153538095548464,2153.538095548464,0.2653538095548464,3193.7984518021312,601.8000000000002,High-Risk,High-Risk
132,1,0.7522919611930097,44741,8414.573658934112,0.18807299029825242,1880.7299029825242,0.2380729902982524,10651.623658934112,2237.0499999999993,Subprime,High-Risk
133,0,0.2165305442433794,171784,9299.120753076171,0.05413263606084485,541.3263606084485,0.10413263606084486,17888.320753076172,8589.2,Prime,Near-Prime
134,1,0.6868018447465802,14894,2557.3066689138914,0.17170046118664506,1717.0046118664507,0.22170046118664505,3302.006668913891,744.6999999999998,Subprime,High-Risk
135,1,0.719274178778145,11119,1999.4023984585488,0.17981854469453626,1798.1854469453626,0.22981854469453628,2555.352398458549,555.9500000000003,Subprime,High-Risk
136,1,0.7505238464586671,15123,2837.5430324986055,0.18763096161466677,1876.3096161466678,0.2376309616146668,3593.693032498606,756.1500000000005,Subprime,High-Risk
137,1,0.578905522968,22453,3249.541426800126,0.144726380742,1447.2638074200001,0.194726380742,4372.191426800126,1122.6499999999996,Near-Prime,High-Risk
138,0,0.0704096803857335,33759,594.2401000354944,0.017602420096433376,176.02420096433374,0.06760242009643339,2282.1901000354947,1687.9500000000003,Prime,Prime
139,1,0.8484528469621461,20006,4243.536914081174,0.21211321174053652,2121.132117405365,0.26211321174053653,5243.836914081174,1000.3000000000002,High-Risk,High-Risk
140,0,0.30680775303509233,11980,918.8892203401016,0.07670193825877308,767.0193825877309,0.12670193825877307,1517.8892203401015,598.9999999999999,Prime,Subprime
141,1,0.8163694637933049,23665,4829.84584016714,0.20409236594832622,2040.923659483262,0.25409236594832624,6013.0958401671405,1183.250000000001,High-Risk,High-Risk
142,0,0.3620024663945354,28830,2609.132776538614,0.09050061659863386,905.0061659863386,0.14050061659863386,4050.632776538614,1441.5,Near-Prime,Subprime
143,0,0.3673952214074313,224721,20640.355387474843,0.09184880535185783,918.4880535185782,0.14184880535185784,31876.405387474846,11236.050000000003,Near-Prime,Subprime
144,0,0.11447994915084024,104261,2983.948494603939,0.02861998728771006,286.1998728771006,0.07861998728771005,8196.998494603939,5213.049999999999,Prime,Prime
145,1,0.8317464014913909,32594,6777.485552552599,0.20793660037284772,2079.366003728477,0.2579366003728477,8407.185552552599,1629.6999999999998,High-Risk,High-Risk
146,1,0.8595875392588258,14052,3019.731025416255,0.21489688481470645,2148.9688481470644,0.2648968848147064,3722.3310254162543,702.5999999999995,High-Risk,High-Risk
147,1,0.8847611513380548,12552,2776.380492898816,0.2211902878345137,2211.9028783451367,0.27119028783451365,3403.9804928988156,627.5999999999995,High-Risk,High-Risk
148,1,0.8117197921500052,21458,4354.470824988703,0.2029299480375013,2029.299480375013,0.2529299480375013,5427.370824988703,1072.9000000000005,High-Risk,High-Risk
149,1,0.8455297391857175,5949,1257.5141046039585,0.21138243479642937,2113.824347964294,0.26138243479642936,1554.9641046039583,297.4499999999998,High-Risk,High-Risk
150,0,0.07714217137461846,12630,243.57640611535777,0.019285542843654614,192.85542843654613,0.06928554284365462,875.0764061153579,631.5000000000002,Prime,Prime
151,0,0.37376003061531987,144357,13488.719184883932,0.09344000765382997,934.4000765382997,0.14344000765382997,20706.569184883934,7217.850000000002,Near-Prime,Subprime
152,0,0.49903622547765847,16319,2035.943040892477,0.12475905636941462,1247.590563694146,0.17475905636941463,2851.8930408924775,815.9500000000005,Near-Prime,Subprime
153,0,0.35121489224848634,9445,829.3061643217384,0.08780372306212159,878.0372306212158,0.13780372306212157,1301.5561643217384,472.25,Near-Prime,Subprime
154,1,0.8552769783402732,20978,4485.500112905563,0.2138192445850683,2138.192445850683,0.2638192445850683,5534.400112905562,1048.8999999999996,High-Risk,High-Risk
155,1,0.7880295781712933,163292,32169.731469686703,0.19700739454282332,1970.0739454282332,0.24700739454282333,40334.33146968671,8164.600000000006,Subprime,High-Risk
156,0,0.1175146793143369,15597,458.21911331642815,0.029378669828584225,293.78669828584225,0.07937866982858423,1238.0691133164282,779.8500000000001,Prime,Prime
157,1,0.8948602769239363,13305,2976.5289961182434,0.22371506923098408,2237.150692309841,0.2737150692309841,3641.7789961182434,665.25,High-Risk,High-Risk
158,1,0.8841648207544538,8821,1949.8044709687592,0.22104120518861345,2210.4120518861346,0.27104120518861347,2390.8544709687594,441.0500000000002,High-Risk,High-Risk
159,0,0.4316871665247472,31283,3376.117407598417,0.1079217916311868,1079.217916311868,0.1579217916311868,4940.267407598417,1564.15,Near-Prime,Subprime
160,1,0.5309022726266565,33308,4420.823224162168,0.13272556815666411,1327.2556815666412,0.18272556815666413,6086.223224162169,1665.4000000000005,Near-Prime,High-Risk
161,0,0.2983273485043203,17244,1286.089199402125,0.07458183712608007,745.8183712608007,0.12458183712608008,2148.2891994021247,862.1999999999998,Prime,Near-Prime
162,1,0.7676477624585185,15949,3060.803540862728,0.19191194061462963,1919.1194061462963,0.24191194061462962,3858.2535408627277,797.4499999999998,Subprime,High-Risk
163,0,0.2585142092085637,21134,1365.8598243534464,0.06462855230214093,646.2855230214093,0.11462855230214093,2422.5598243534464,1056.7,Prime,Near-Prime
164,1,0.7555462379918113,141711,26767.303233014394,0.18888655949795283,1888.8655949795282,0.23888655949795284,33852.85323301439,7085.549999999999,Subprime,High-Risk
165,0,0.41103799338910163,6174,634.4371427960783,0.10275949834727541,1027.5949834727542,0.15275949834727542,943.1371427960785,308.70000000000016,Near-Prime,Subprime
166,1,0.6301887292738442,16859,2656.087946706935,0.15754718231846104,1575.4718231846105,0.20754718231846103,3499.0379467069347,842.9499999999998,Near-Prime,High-Risk
167,0,0.37250666027232504,9021,840.0956455791611,0.09312666506808126,931.2666506808126,0.14312666506808125,1291.145645579161,451.04999999999995,Near-Prime,Subprime
168,1,0.5033046132198415,8307,1045.237855504306,0.1258261533049604,1258.261533049604,0.17582615330496038,1460.587855504306,415.3499999999999,Near-Prime,High-Risk
169,1,0.6632051701882734,183215,30377.283814011127,0.16580129254706835,1658.0129254706835,0.21580129254706837,39538.033814011134,9160.750000000007,Near-Prime,High-Risk
170,1,0.779991805180766,208388,40635.23307450237,0.1949979512951915,1949.9795129519152,0.24499795129519153,51054.63307450237,10419.400000000001,Subprime,High-Risk
171,0,0.1919350638468286,12407,595.3345842869006,0.04798376596170715,479.8376596170715,0.09798376596170716,1215.6845842869006,620.35,Prime,Near-Prime
172,1,0.5931502856592862,4908,727.7954005039442,0.14828757141482155,1482.8757141482154,0.19828757141482156,973.1954005039443,245.4000000000001,Near-Prime,High-Risk
173,1,0.8233517788124963,26748,5505.753344919163,0.20583794470312408,2058.379447031241,0.2558379447031241,6843.153344919164,1337.4000000000005,High-Risk,High-Risk
174,1,0.6141419745356459,319588,49068.1013394745,0.15353549363391147,1535.3549363391148,0.2035354936339115,65047.501339474504,15979.400000000001,Near-Prime,High-Risk
175,0,0.4647195282069016,16654,1934.859755689435,0.1161798820517254,1161.798820517254,0.1661798820517254,2767.559755689435,832.7,Near-Prime,Subprime
176,1,0.8723019110803243,128615,28047.777573398977,0.21807547777008107,2180.754777700811,0.26807547777008106,34478.52757339898,6430.75,High-Risk,High-Risk
